sort,date_collected,date_observed,data_sheet,row,column,sub_reef,coral_id,site,type,code,count,cafi_size_mm,search_term,lowest_level,alt_size_mm,photo_type,photo_num,notes,worms_id,phylum,subphylum,superclass,class,subclass,superorder,order,suborder,infraorder,superfamily,family,subfamily,genus,species
1394,NA,18-Jun,254,1,1,A,FE-POC61,MRB,snail,CEZE,1,<5,Cerithium zebrum,species,,,,,216673,Mollusca,NA,NA,Gastropoda,Caenogastropoda,NA,[unassigned] Caenogastropoda,NA,NA,Cerithioidea,Cerithiidae,Cerithiinae,Cerithium,Cerithium zebrum
1395,NA,18-Jun,254,1,1,A,FE-POC61,MRB,shrimp,ATDJ,1,5,Athanas djiboutensis,species,,,,,210466,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Alpheoidea,Alpheidae,NA,Athanas,Athanas djiboutensis
1396,NA,18-Jun,254,1,1,A,FE-POC61,MRB,shrimp,ATDJ,1,6,Athanas djiboutensis,species,,,,,210466,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Alpheoidea,Alpheidae,NA,Athanas,Athanas djiboutensis
1397,NA,18-Jun,254,1,1,A,FE-POC61,MRB,shrimp,ATDJ,3,7,Athanas djiboutensis,species,,,,,210466,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Alpheoidea,Alpheidae,NA,Athanas,Athanas djiboutensis
1398,NA,18-Jun,254,1,1,A,FE-POC61,MRB,shrimp,ATDJ,2,8,Athanas djiboutensis,species,,,,,210466,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Alpheoidea,Alpheidae,NA,Athanas,Athanas djiboutensis
1399,NA,18-Jun,254,1,1,A,FE-POC61,MRB,echinoderm,BRDE,1,2,Breviturma dentata,species,,,,,1214745,Echinodermata,Asterozoa,NA,Ophiuroidea,Myophiuroidea,Ophintegrida,Ophiacanthida,Ophiodermatina,NA,Ophiocomoidea,Ophiocomidae,NA,Breviturma,Breviturma dentata
1400,NA,18-Jun,254,1,1,A,FE-POC61,MRB,shrimp,HIPP,1,7,Hippolytidae,family,,,,,106777,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Alpheoidea,Hippolytidae,NA,NA,NA
1401,NA,18-Jun,254,1,1,A,FE-POC61,MRB,shrimp,PEWA,2,4,Periclimenes watamuae,species,,,,,210617,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,NA,Periclimenes,Periclimenes watamuae
1402,NA,18-Jun,254,1,1,A,FE-POC61,MRB,shrimp,PEWA,2,5,Periclimenes watamuae,species,,,,,210617,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,NA,Periclimenes,Periclimenes watamuae
1403,NA,18-Jun,254,1,1,A,FE-POC61,MRB,shrimp,PEWA,2,6,Periclimenes watamuae,species,,,,,210617,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,NA,Periclimenes,Periclimenes watamuae
1404,NA,18-Jun,254,1,1,A,FE-POC61,MRB,shrimp,FECH,2,3,Fennera chacei,species,,,,,220125,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,NA,Fennera,Fennera chacei
1405,NA,18-Jun,254,1,1,A,FE-POC61,MRB,shrimp,FECH,19,4,Fennera chacei,species,,,,,220125,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,NA,Fennera,Fennera chacei
1406,NA,18-Jun,254,1,1,A,FE-POC61,MRB,shrimp,FECH,29,5,Fennera chacei,species,,,,,220125,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,NA,Fennera,Fennera chacei
1407,NA,18-Jun,254,1,1,A,FE-POC61,MRB,shrimp,FECH,6,6,Fennera chacei,species,,,,,220125,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,NA,Fennera,Fennera chacei
1408,NA,18-Jun,254,1,1,A,FE-POC61,MRB,shrimp,FECH,4,NA,Fennera chacei,species,,,,,220125,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,NA,Fennera,Fennera chacei
2106,NA,NA,275,1,1,A,FE-POC61,MRB,fish,DAFL,1,45,Dascyllus flavicaudus,species,,,,missed in field,278450,Chordata,Vertebrata,Gnathostomata,Actinopterygii,NA,NA,Perciformes,Labroidei,NA,NA,Pomacentridae,NA,Dascyllus,Dascyllus flavicaudus
2107,NA,NA,275,1,1,A,FE-POC61,MRB,fish,DAAR,1,35,Dascyllus aruanus,species,,,,missed in field,212843,Chordata,Vertebrata,Gnathostomata,Actinopterygii,NA,NA,Perciformes,Labroidei,NA,NA,Pomacentridae,NA,Dascyllus,Dascyllus aruanus
1096,NA,17-Jun,243,1,2,A,FE-POC62,MRB,worm,POLY,2,,Polynoidae,family,,,,,939,Annelida,NA,NA,Polychaeta,Errantia,NA,Phyllodocida,Aphroditiformia,NA,NA,Polynoidae,NA,NA,NA
1097,NA,17-Jun,243,1,2,A,FE-POC62,MRB,snail,CORL,1,4,Coralliophila,genus,,,,,137837,Mollusca,NA,NA,Gastropoda,Caenogastropoda,NA,Neogastropoda,NA,NA,Muricoidea,Muricidae,Coralliophilinae,Coralliophila,NA
1098,NA,17-Jun,243,1,2,A,FE-POC62,MRB,snail,CORL,1,6,Coralliophila,genus,,,,,137837,Mollusca,NA,NA,Gastropoda,Caenogastropoda,NA,Neogastropoda,NA,NA,Muricoidea,Muricidae,Coralliophilinae,Coralliophila,NA
1099,NA,17-Jun,243,1,2,A,FE-POC62,MRB,snail,PAMU,1,7,Pascula muricata,species,,,,,408071,Mollusca,NA,NA,Gastropoda,Caenogastropoda,NA,Neogastropoda,NA,NA,Muricoidea,Muricidae,Ergalataxinae,Pascula,Pascula muricata
1100,NA,17-Jun,243,1,2,A,FE-POC62,MRB,snail,CETA,1,8,Cellana taitensis,species,,,,,456654,Mollusca,NA,NA,Gastropoda,Patellogastropoda,NA,NA,NA,NA,Patelloidea,Nacellidae,NA,Cellana,Cellana taitensis
1101,NA,17-Jun,243,1,2,A,FE-POC62,MRB,crab,XALM,1,4,Xanthias lamarckii,species,,,,,444335,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Xanthoidea,Xanthidae,Xanthinae,Xanthias,Xanthias lamarckii
1102,NA,17-Jun,243,1,2,A,FE-POC62,MRB,crab,TRSE,1,2,Trapezia serenei,species,,,,,443886,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Trapezioidea,Trapeziidae,Trapeziinae,Trapezia,Trapezia serenei
1103,NA,17-Jun,243,1,2,A,FE-POC62,MRB,crab,TRSE,1,3,Trapezia serenei,species,,,,,443886,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Trapezioidea,Trapeziidae,Trapeziinae,Trapezia,Trapezia serenei
1104,NA,17-Jun,243,1,2,A,FE-POC62,MRB,crab,MEMO,1,2,Menaethius monoceros,species,,,,,208908,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Majoidea,Epialtidae,Epialtinae,Menaethius,Menaethius monoceros
1105,NA,17-Jun,243,1,2,A,FE-POC62,MRB,crab,PISP,2,3,Pilodius,genus,,,,,205455,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Xanthoidea,Xanthidae,Chlorodiellinae,Pilodius,NA
1106,NA,17-Jun,243,1,2,A,FE-POC62,MRB,snail,DIAL,2,<5,Diala albugo,species,,,,,547187,Mollusca,NA,NA,Gastropoda,Caenogastropoda,NA,[unassigned] Caenogastropoda,NA,NA,Cerithioidea,Dialidae,NA,Diala,Diala albugo
1107,NA,17-Jun,243,1,2,A,FE-POC62,MRB,snail,CEZE,1,5,Cerithium zebrum,species,,,,,216673,Mollusca,NA,NA,Gastropoda,Caenogastropoda,NA,[unassigned] Caenogastropoda,NA,NA,Cerithioidea,Cerithiidae,Cerithiinae,Cerithium,Cerithium zebrum
1108,NA,17-Jun,243,1,2,A,FE-POC62,MRB,snail,CEZE,1,9,Cerithium zebrum,species,,,,,216673,Mollusca,NA,NA,Gastropoda,Caenogastropoda,NA,[unassigned] Caenogastropoda,NA,NA,Cerithioidea,Cerithiidae,Cerithiinae,Cerithium,Cerithium zebrum
1109,NA,17-Jun,243,1,2,A,FE-POC62,MRB,echinoderm,OPCI,1,7,Ophiolepis cincta cincta,subspecies,,,,,224123,Echinodermata,Asterozoa,NA,Ophiuroidea,Myophiuroidea,Ophintegrida,Amphilepidida,Ophionereidina,NA,Ophiolepidoidea,Ophiolepididae,NA,Ophiolepis,Ophiolepis cincta
1140,NA,16-Jun,244,1,2,A,FE-POC62,MRB,shrimp,FECH,5,5,Fennera chacei,species,,,,,220125,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,NA,Fennera,Fennera chacei
1141,NA,16-Jun,244,1,2,A,FE-POC62,MRB,shrimp,FECH,1,6,Fennera chacei,species,,,,,220125,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,NA,Fennera,Fennera chacei
1142,NA,16-Jun,244,1,2,A,FE-POC62,MRB,shrimp,ATDJ,1,5,Athanas djiboutensis,species,,,,,210466,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Alpheoidea,Alpheidae,NA,Athanas,Athanas djiboutensis
1143,NA,16-Jun,244,1,2,A,FE-POC62,MRB,shrimp,HARA,1,4,Hargeria rapax,species,,,,,247538,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Peracarida,Tanaidacea,Tanaidomorpha,NA,Paratanaoidea,Leptocheliidae,Leptocheliinae,Hargeria,Hargeria rapax
1204,NA,17-Jun,247,1,2,A,FE-POC62,MRB,fish,NEAR,1,52.9,Neocirrhites armatus,species,43.8,,FE-POC62,size from imageJ,281678,Chordata,Vertebrata,Gnathostomata,Actinopterygii,NA,NA,Perciformes,Percoidei,NA,NA,Cirrhitidae,NA,Neocirrhites,Neocirrhites armatus
1205,NA,17-Jun,247,1,2,A,FE-POC62,MRB,fish,CAMA,1,41.5,Caracanthus maculatus,species,36.1,,FE-POC62,size from imageJ,220364,Chordata,Vertebrata,Gnathostomata,Actinopterygii,NA,NA,Scorpaeniformes,Scorpaenoidei,NA,NA,Scorpaenidae,Caracanthinae,Caracanthus,Caracanthus maculatus
1206,NA,17-Jun,247,1,2,A,FE-POC62,MRB,fish,PAMO,1,21.5,Paragobiodon modestus,species,17.7,,FE-POC62,size from imageJ,219538,Chordata,Vertebrata,Gnathostomata,Actinopterygii,NA,NA,Perciformes,Gobioidei,NA,NA,Gobiidae,Gobiinae,Paragobiodon,Paragobiodon modestus
1206,NA,17-Jun,247,1,2,A,FE-POC62,MRB,fish,PAMO,1,20.8,Paragobiodon modestus,species,16.8,,FE-POC62,size from imageJ,219538,Chordata,Vertebrata,Gnathostomata,Actinopterygii,NA,NA,Perciformes,Gobioidei,NA,NA,Gobiidae,Gobiinae,Paragobiodon,Paragobiodon modestus
1206,NA,17-Jun,247,1,2,A,FE-POC62,MRB,fish,PAMO,1,10.3,Paragobiodon modestus,species,8.7,,FE-POC62,size from imageJ,219538,Chordata,Vertebrata,Gnathostomata,Actinopterygii,NA,NA,Perciformes,Gobioidei,NA,NA,Gobiidae,Gobiinae,Paragobiodon,Paragobiodon modestus
1207,NA,17-Jun,247,1,2,A,FE-POC62,MRB,fish,PALA,1,21.3,Paragobiodon lacunicolus,species,18.5,,FE-POC62,size from imageJ,219536,Chordata,Vertebrata,Gnathostomata,Actinopterygii,NA,NA,Perciformes,Gobioidei,NA,NA,Gobiidae,Gobiinae,Paragobiodon,Paragobiodon lacunicolus
1207,NA,17-Jun,247,1,2,A,FE-POC62,MRB,fish,PALA,1,22.3,Paragobiodon lacunicolus,species,19.4,,FE-POC62,size from imageJ,219536,Chordata,Vertebrata,Gnathostomata,Actinopterygii,NA,NA,Perciformes,Gobioidei,NA,NA,Gobiidae,Gobiinae,Paragobiodon,Paragobiodon lacunicolus
1209,NA,17-Jun,247,1,2,A,FE-POC62,MRB,crab,TRSE,1,14.8,Trapezia serenei,species,,,FE-POC62,size from imageJ,443886,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Trapezioidea,Trapeziidae,Trapeziinae,Trapezia,Trapezia serenei
1209,NA,17-Jun,247,1,2,A,FE-POC62,MRB,crab,TRSE,1,11.3,Trapezia serenei,species,,,FE-POC62,size from imageJ,443886,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Trapezioidea,Trapeziidae,Trapeziinae,Trapezia,Trapezia serenei
1209,NA,17-Jun,247,1,2,A,FE-POC62,MRB,crab,TRSE,1,9.6,Trapezia serenei,species,,,FE-POC62,size from imageJ,443886,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Trapezioidea,Trapeziidae,Trapeziinae,Trapezia,Trapezia serenei
1209,NA,17-Jun,247,1,2,A,FE-POC62,MRB,crab,TRSE,1,7.9,Trapezia serenei,species,,,FE-POC62,size from imageJ,443886,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Trapezioidea,Trapeziidae,Trapeziinae,Trapezia,Trapezia serenei
1209,NA,17-Jun,247,1,2,A,FE-POC62,MRB,crab,TRSE,1,6.6,Trapezia serenei,species,,,FE-POC62,size from imageJ,443886,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Trapezioidea,Trapeziidae,Trapeziinae,Trapezia,Trapezia serenei
1209,NA,17-Jun,247,1,2,A,FE-POC62,MRB,crab,TRSE,1,4.7,Trapezia serenei,species,,,FE-POC62,size from imageJ,443886,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Trapezioidea,Trapeziidae,Trapeziinae,Trapezia,Trapezia serenei
1209,NA,17-Jun,247,1,2,A,FE-POC62,MRB,crab,TRSE,1,3,Trapezia serenei,species,,,FE-POC62,size from imageJ,443886,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Trapezioidea,Trapeziidae,Trapeziinae,Trapezia,Trapezia serenei
1209,NA,17-Jun,247,1,2,A,FE-POC62,MRB,crab,TRSE,1,3.4,Trapezia serenei,species,,,FE-POC62,size from imageJ,443886,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Trapezioidea,Trapeziidae,Trapeziinae,Trapezia,Trapezia serenei
1210,NA,17-Jun,247,1,2,A,FE-POC62,MRB,shrimp,ALLO,1,29.858,Alpheus lottini,species,,,FE-POC62,size from imageJ,210544,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Alpheoidea,Alpheidae,NA,Alpheus,Alpheus lottini
1210,NA,17-Jun,247,1,2,A,FE-POC62,MRB,shrimp,ALLO,1,10.066,Alpheus lottini,species,,,FE-POC62,size from imageJ,210544,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Alpheoidea,Alpheidae,NA,Alpheus,Alpheus lottini
1210,NA,17-Jun,247,1,2,A,FE-POC62,MRB,shrimp,ALLO,1,8.208,Alpheus lottini,species,,,FE-POC62,size from imageJ,210544,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Alpheoidea,Alpheidae,NA,Alpheus,Alpheus lottini
1211,NA,17-Jun,247,1,2,A,FE-POC62,MRB,shrimp,SYCH,1,12.337,Synalpheus charon,species,,,FE-POC62,size from imageJ,210494,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Alpheoidea,Alpheidae,NA,Synalpheus,Synalpheus charon
1211,NA,17-Jun,247,1,2,A,FE-POC62,MRB,shrimp,SYCH,1,16.339,Synalpheus charon,species,,,FE-POC62,gravid; size from imageJ,210494,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Alpheoidea,Alpheidae,NA,Synalpheus,Synalpheus charon
1212,NA,17-Jun,247,1,2,A,FE-POC62,MRB,shrimp,HASP,1,20.212,Harpiliopsis spinigera,species,,,FE-POC62,gravid; size from imageJ,220130,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,NA,Harpiliopsis,Harpiliopsis spinigera
1212,NA,17-Jun,247,1,2,A,FE-POC62,MRB,shrimp,HASP,1,17.28,Harpiliopsis spinigera,species,,,FE-POC62,size from imageJ,220130,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,NA,Harpiliopsis,Harpiliopsis spinigera
1212,NA,17-Jun,247,1,2,A,FE-POC62,MRB,shrimp,HASP,1,16.031,Harpiliopsis spinigera,species,,,FE-POC62,size from imageJ,220130,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,NA,Harpiliopsis,Harpiliopsis spinigera
1212,NA,17-Jun,247,1,2,A,FE-POC62,MRB,shrimp,HASP,1,16.301,Harpiliopsis spinigera,species,,,FE-POC62,size from imageJ,220130,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,NA,Harpiliopsis,Harpiliopsis spinigera
1212,NA,17-Jun,247,1,2,A,FE-POC62,MRB,shrimp,HASP,1,17.3,Harpiliopsis spinigera,species,,,FE-POC62,size from imageJ,220130,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,NA,Harpiliopsis,Harpiliopsis spinigera
1212,NA,17-Jun,247,1,2,A,FE-POC62,MRB,shrimp,HASP,1,15.101,Harpiliopsis spinigera,species,,,FE-POC62,size from imageJ,220130,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,NA,Harpiliopsis,Harpiliopsis spinigera
1212,NA,17-Jun,247,1,2,A,FE-POC62,MRB,shrimp,HASP,1,16.687,Harpiliopsis spinigera,species,,,FE-POC62,gravid; size from imageJ,220130,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,NA,Harpiliopsis,Harpiliopsis spinigera
1212,NA,17-Jun,247,1,2,A,FE-POC62,MRB,shrimp,HASP,1,14.517,Harpiliopsis spinigera,species,,,FE-POC62,size from imageJ,220130,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,NA,Harpiliopsis,Harpiliopsis spinigera
1212,NA,17-Jun,247,1,2,A,FE-POC62,MRB,shrimp,HASP,1,15.404,Harpiliopsis spinigera,species,,,FE-POC62,gravid; size from imageJ,220130,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,NA,Harpiliopsis,Harpiliopsis spinigera
1212,NA,17-Jun,247,1,2,A,FE-POC62,MRB,shrimp,HASP,1,13.9,Harpiliopsis spinigera,species,,,FE-POC62,size from imageJ,220130,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,NA,Harpiliopsis,Harpiliopsis spinigera
1213,NA,17-Jun,247,1,2,A,FE-POC62,MRB,snail,COMO,1,22,Galeropsis monodonta,species,,,FE-POC62,size from imageJ,549942,Mollusca,NA,NA,Gastropoda,Caenogastropoda,NA,Neogastropoda,NA,NA,Muricoidea,Muricidae,Coralliophilinae,Galeropsis,Galeropsis monodonta
1213,NA,17-Jun,247,1,2,A,FE-POC62,MRB,snail,COMO,1,16.6,Galeropsis monodonta,species,,,FE-POC62,size from imageJ,549942,Mollusca,NA,NA,Gastropoda,Caenogastropoda,NA,Neogastropoda,NA,NA,Muricoidea,Muricidae,Coralliophilinae,Galeropsis,Galeropsis monodonta
1213,NA,17-Jun,247,1,2,A,FE-POC62,MRB,snail,COMO,1,8.9,Galeropsis monodonta,species,,,FE-POC62,size from imageJ,549942,Mollusca,NA,NA,Gastropoda,Caenogastropoda,NA,Neogastropoda,NA,NA,Muricoidea,Muricidae,Coralliophilinae,Galeropsis,Galeropsis monodonta
1213,NA,17-Jun,247,1,2,A,FE-POC62,MRB,snail,COMO,1,4.1,Galeropsis monodonta,species,,,FE-POC62,size from imageJ,549942,Mollusca,NA,NA,Gastropoda,Caenogastropoda,NA,Neogastropoda,NA,NA,Muricoidea,Muricidae,Coralliophilinae,Galeropsis,Galeropsis monodonta
1213,NA,17-Jun,247,1,2,A,FE-POC62,MRB,snail,COMO,1,5.8,Galeropsis monodonta,species,,,FE-POC62,size from imageJ,549942,Mollusca,NA,NA,Gastropoda,Caenogastropoda,NA,Neogastropoda,NA,NA,Muricoidea,Muricidae,Coralliophilinae,Galeropsis,Galeropsis monodonta
1213,NA,17-Jun,247,1,2,A,FE-POC62,MRB,snail,COMO,1,15.6,Galeropsis monodonta,species,,,FE-POC62,size from imageJ,549942,Mollusca,NA,NA,Gastropoda,Caenogastropoda,NA,Neogastropoda,NA,NA,Muricoidea,Muricidae,Coralliophilinae,Galeropsis,Galeropsis monodonta
1213,NA,17-Jun,247,1,2,A,FE-POC62,MRB,snail,COMO,1,22.3,Galeropsis monodonta,species,,,FE-POC62,size from imageJ,549942,Mollusca,NA,NA,Gastropoda,Caenogastropoda,NA,Neogastropoda,NA,NA,Muricoidea,Muricidae,Coralliophilinae,Galeropsis,Galeropsis monodonta
1213,NA,17-Jun,247,1,2,A,FE-POC62,MRB,snail,COMO,1,21.5,Galeropsis monodonta,species,,,FE-POC62,size from imageJ,549942,Mollusca,NA,NA,Gastropoda,Caenogastropoda,NA,Neogastropoda,NA,NA,Muricoidea,Muricidae,Coralliophilinae,Galeropsis,Galeropsis monodonta
1213,NA,17-Jun,247,1,2,A,FE-POC62,MRB,snail,COMO,1,16.5,Galeropsis monodonta,species,,,FE-POC62,size from imageJ,549942,Mollusca,NA,NA,Gastropoda,Caenogastropoda,NA,Neogastropoda,NA,NA,Muricoidea,Muricidae,Coralliophilinae,Galeropsis,Galeropsis monodonta
1213,NA,17-Jun,247,1,2,A,FE-POC62,MRB,snail,COMO,1,6.2,Galeropsis monodonta,species,,,FE-POC62,size from imageJ,549942,Mollusca,NA,NA,Gastropoda,Caenogastropoda,NA,Neogastropoda,NA,NA,Muricoidea,Muricidae,Coralliophilinae,Galeropsis,Galeropsis monodonta
1213,NA,17-Jun,247,1,2,A,FE-POC62,MRB,snail,COMO,1,5.6,Galeropsis monodonta,species,,,FE-POC62,size from imageJ,549942,Mollusca,NA,NA,Gastropoda,Caenogastropoda,NA,Neogastropoda,NA,NA,Muricoidea,Muricidae,Coralliophilinae,Galeropsis,Galeropsis monodonta
1213,NA,17-Jun,247,1,2,A,FE-POC62,MRB,snail,COMO,1,5.5,Galeropsis monodonta,species,,,FE-POC62,size from imageJ,549942,Mollusca,NA,NA,Gastropoda,Caenogastropoda,NA,Neogastropoda,NA,NA,Muricoidea,Muricidae,Coralliophilinae,Galeropsis,Galeropsis monodonta
1213,NA,17-Jun,247,1,2,A,FE-POC62,MRB,snail,COMO,1,5.3,Galeropsis monodonta,species,,,FE-POC62,size from imageJ,549942,Mollusca,NA,NA,Gastropoda,Caenogastropoda,NA,Neogastropoda,NA,NA,Muricoidea,Muricidae,Coralliophilinae,Galeropsis,Galeropsis monodonta
1213,NA,17-Jun,247,1,2,A,FE-POC62,MRB,snail,COMO,1,14.6,Galeropsis monodonta,species,,,FE-POC62,size from imageJ,549942,Mollusca,NA,NA,Gastropoda,Caenogastropoda,NA,Neogastropoda,NA,NA,Muricoidea,Muricidae,Coralliophilinae,Galeropsis,Galeropsis monodonta
1213,NA,17-Jun,247,1,2,A,FE-POC62,MRB,snail,COMO,1,4.8,Galeropsis monodonta,species,,,FE-POC62,size from imageJ,549942,Mollusca,NA,NA,Gastropoda,Caenogastropoda,NA,Neogastropoda,NA,NA,Muricoidea,Muricidae,Coralliophilinae,Galeropsis,Galeropsis monodonta
1213,NA,17-Jun,247,1,2,A,FE-POC62,MRB,snail,COMO,1,4.2,Galeropsis monodonta,species,,,FE-POC62,size from imageJ,549942,Mollusca,NA,NA,Gastropoda,Caenogastropoda,NA,Neogastropoda,NA,NA,Muricoidea,Muricidae,Coralliophilinae,Galeropsis,Galeropsis monodonta
1213,NA,17-Jun,247,1,2,A,FE-POC62,MRB,snail,COMO,1,14.6,Galeropsis monodonta,species,,,FE-POC62,size from imageJ,549942,Mollusca,NA,NA,Gastropoda,Caenogastropoda,NA,Neogastropoda,NA,NA,Muricoidea,Muricidae,Coralliophilinae,Galeropsis,Galeropsis monodonta
1213,NA,17-Jun,247,1,2,A,FE-POC62,MRB,snail,COMO,1,17.7,Galeropsis monodonta,species,,,FE-POC62,size from imageJ,549942,Mollusca,NA,NA,Gastropoda,Caenogastropoda,NA,Neogastropoda,NA,NA,Muricoidea,Muricidae,Coralliophilinae,Galeropsis,Galeropsis monodonta
1213,NA,17-Jun,247,1,2,A,FE-POC62,MRB,snail,COMO,1,15.7,Galeropsis monodonta,species,,,FE-POC62,size from imageJ,549942,Mollusca,NA,NA,Gastropoda,Caenogastropoda,NA,Neogastropoda,NA,NA,Muricoidea,Muricidae,Coralliophilinae,Galeropsis,Galeropsis monodonta
