obs,page_num,survey_round,date,row,column,resident_transient,location,code,count,cafi_size_mm,family,genus,species,notes,obs_numeric,date_numeric,resident_transient_numeric,location_numeric,code_numeric,count_numeric,family_numeric,genus_numeric,species_numeric,notes_numeric
JC,2.0,1.0,2019-12-09,3,15,resident,coral,DAFL,1,3.0,,,,,,,,,,1.0,,,,
JC,2.0,1.0,2019-12-09,3,15,resident,coral,HATR,1,2.0,,,,,,,,,,1.0,,,,
JC,2.0,1.0,2019-12-09,3,15,resident,block,HATR,1,3.0,,,,,,,,,,1.0,,,,
JC,2.0,1.0,2019-12-09,3,15,resident,sand,goby_no_stripe,1,2.0,,,,,,,,,,1.0,,,,
JC,2.0,1.0,2019-12-09,3,15,resident,sand,goby_no_stripe,1,4.0,,,,,,,,,,1.0,,,,
JC,2.0,1.0,2019-12-09,4,9,resident,coral,DAAR,1,1.0,,,,,,,,,,1.0,,,,
JC,2.0,1.0,2019-12-09,4,9,resident,coral,DAAR,1,1.0,,,,,,,,,,1.0,,,,
JC,2.0,1.0,2019-12-09,4,9,resident,coral,DAAR,1,1.0,,,,,,,,,,1.0,,,,
JC,2.0,1.0,2019-12-09,4,9,resident,coral,DAAR,1,2.0,,,,,,,,,,1.0,,,,
JC,2.0,1.0,2019-12-09,4,9,resident,coral,DAAR,1,2.0,,,,,,,,,,1.0,,,,
JC,2.0,1.0,2019-12-09,4,9,resident,coral,DAAR,1,2.0,,,,,,,,,,1.0,,,,
JC,2.0,1.0,2019-12-09,4,9,resident,coral,DAAR,1,3.0,,,,,,,,,,1.0,,,,
JC,2.0,1.0,2019-12-09,4,9,resident,coral,DAAR,1,3.0,,,,,,,,,,1.0,,,,
JC,2.0,1.0,2019-12-09,4,9,resident,coral,DAAR,1,3.0,,,,,,,,,,1.0,,,,
JC,2.0,1.0,2019-12-09,4,9,resident,coral,DAAR,1,3.0,,,,,,,,,,1.0,,,,
JC,2.0,1.0,2019-12-09,4,9,resident,coral,DAAR,1,4.0,,,,,,,,,,1.0,,,,
JC,2.0,1.0,2019-12-09,4,9,resident,coral,DAAR,1,4.0,,,,,,,,,,1.0,,,,
JC,2.0,1.0,2019-12-09,4,9,resident,coral,DAAR,1,5.0,,,,,,,,,,1.0,,,,
JC,2.0,1.0,2019-12-09,4,9,resident,coral,DAAR,1,5.0,,,,,,,,,,1.0,,,,
JC,2.0,1.0,2019-12-09,4,9,resident,coral,DAFL,1,2.0,,,,,,,,,,1.0,,,,
JC,2.0,1.0,2019-12-09,4,9,resident,coral,DAFL,1,3.0,,,,,,,,,,1.0,,,,
JC,2.0,1.0,2019-12-09,4,9,resident,coral,DAFL,1,3.0,,,,,,,,,,1.0,,,,
JC,2.0,1.0,2019-12-09,4,9,resident,coral,DAFL,1,4.0,,,,,,,,,,1.0,,,,
JC,2.0,1.0,2019-12-09,4,9,resident,coral,DAFL,1,4.0,,,,,,,,,,1.0,,,,
JC,2.0,1.0,2019-12-09,4,9,resident,coral,STNI,1,4.0,,,,,,,,,,1.0,,,,
JC,2.0,1.0,2019-12-09,4,9,resident,sand,goby_no_stripe,1,2.0,,,,,,,,,,1.0,,,,
JC,2.0,1.0,2019-12-09,4,9,resident,sand,goby_no_stripe,1,3.0,,,,,,,,,,1.0,,,,
JC,2.0,1.0,2019-12-09,4,9,resident,sand,goby_no_stripe,1,4.0,,,,,,,,,,1.0,,,,
JC,2.0,1.0,2019-12-09,4,9,resident,coral,RHVE,1,3.0,balistidae,rhinecanthus,verrucosus,grey stripes and black spot; ID is best guess,,,,,,1.0,,,,
JC,2.0,1.0,2019-12-09,4,9,resident,block,HATR,1,3.0,,,,,,,,,,1.0,,,,
JC,2.0,1.0,2019-12-09,4,9,resident,block,HATR,1,3.0,,,,,,,,,,1.0,,,,
JC,2.0,1.0,2019-12-09,4,9,resident,coral,HATR,1,4.0,,,,,,,,,,1.0,,,,
JC,2.0,1.0,2019-12-09,4,9,resident,coral,HATR,1,5.0,,,,,,,,,,1.0,,,,
JC,2.0,1.0,2019-12-09,4,9,resident,sand,stripe_goby,1,2.0,,,,,,,,,,1.0,,,,
JC,2.0,1.0,2019-12-09,4,9,resident,sand,stripe_goby,1,4.0,,,,,,,,,,1.0,,,,
JC,2.0,1.0,2019-12-09,4,9,resident,sand,stripe_goby,1,1.0,,,,,,,,,,1.0,,,,
JC,2.0,1.0,2019-12-09,4,9,resident,sand,stripe_goby,1,3.0,,,,,,,,,,1.0,,,,
AP,3.0,1.0,2019-12-09,2,1,resident,block,HATR,1,1.0,,,,,,,,,,1.0,,,,
AP,3.0,1.0,2019-12-09,2,1,resident,sand,goby_no_stripe,1,4.0,,,,"listed as ""gobi""",,,,,,1.0,,,,
AP,3.0,1.0,2019-12-09,2,1,resident,sand,goby_no_stripe,1,3.0,,,,"listed as ""gobi""",,,,,,1.0,,,,
AP,3.0,1.0,2019-12-09,2,1,resident,sand,goby_no_stripe,1,1.0,,,,"listed as ""gobi""",,,,,,1.0,,,,
AP,3.0,1.0,2019-12-09,2,2,resident,coral,HATR,1,5.0,,,,,,,,,,1.0,,,,
AP,3.0,1.0,2019-12-09,2,2,resident,coral,HATR,1,5.0,,,,,,,,,,1.0,,,,
AP,3.0,1.0,2019-12-09,2,2,resident,coral,HATR,1,3.0,,,,,,,,,,1.0,,,,
AP,3.0,1.0,2019-12-09,2,2,resident,sand,stripe_goby,1,6.0,,,,"listed as ""bigger gobi"" or ""b. gobi""",,,,,,1.0,,,,
AP,3.0,1.0,2019-12-09,2,2,resident,coral,goby_no_stripe,1,3.0,,,,"listed as ""gobi""",,,,,,1.0,,,,
AP,3.0,1.0,2019-12-09,2,2,resident,coral,DAAR,1,0.5,,,,,,,,,,1.0,,,,
AP,3.0,1.0,2019-12-09,2,2,resident,coral,DAAR,1,0.5,,,,,,,,,,1.0,,,,
AP,3.0,1.0,2019-12-09,2,2,resident,coral,DAAR,1,0.5,,,,,,,,,,1.0,,,,
AP,3.0,1.0,2019-12-09,2,2,resident,coral,DAAR,1,0.5,,,,,,,,,,1.0,,,,
AP,3.0,1.0,2019-12-09,2,2,resident,coral,DAAR,1,0.5,,,,,,,,,,1.0,,,,
AP,3.0,1.0,2019-12-09,2,2,resident,coral,DAAR,1,1.0,,,,,,,,,,1.0,,,,
AP,3.0,1.0,2019-12-09,2,2,resident,coral,DAAR,1,2.0,,,,,,,,,,1.0,,,,
AP,3.0,1.0,2019-12-09,2,2,resident,coral,DAAR,1,2.0,,,,,,,,,,1.0,,,,
AP,3.0,1.0,2019-12-09,2,2,resident,coral,DAAR,1,2.0,,,,,,,,,,1.0,,,,
AP,3.0,1.0,2019-12-09,2,2,resident,coral,DAFL,1,0.5,,,,,,,,,,1.0,,,,
AP,3.0,1.0,2019-12-09,2,2,resident,coral,DAFL,1,1.0,,,,,,,,,,1.0,,,,
AP,3.0,1.0,2019-12-09,2,3,resident,coral,PAAR,1,8.0,,,,,,,,,,1.0,,,,
AP,3.0,1.0,2019-12-09,2,3,transient,coral,HATR,1,10.0,,,,,,,,,,1.0,,,,
AP,3.0,1.0,2019-12-09,2,3,resident,coral,blue_orange_wrasse,1,5.0,,,,"bluish wrasse with spots on top half, a yellow stripe on the face, and orange accent marks; believed to be a red shouldered wrasse",,,,,,1.0,,,,
AP,3.0,1.0,2019-12-09,2,3,resident,coral,HATR,1,6.0,,,,,,,,,,1.0,,,,
AP,3.0,1.0,2019-12-09,2,5,resident,block,HATR,1,4.0,,,,,,,,,,1.0,,,,
AP,3.0,1.0,2019-12-09,2,5,resident,block,HATR,1,5.0,,,,,,,,,,1.0,,,,
AP,3.0,1.0,2019-12-09,2,5,resident,block,HATR,1,2.0,,,,,,,,,,1.0,,,,
AP,3.0,1.0,2019-12-09,2,6,resident,block,HATR,1,7.0,,,,,,,,,,1.0,,,,
AP,3.0,1.0,2019-12-09,2,6,resident,block,HATR,1,5.0,,,,,,,,,,1.0,,,,
AP,3.0,1.0,2019-12-09,2,6,resident,block,HATR,1,4.0,,,,,,,,,,1.0,,,,
AP,3.0,1.0,2019-12-09,2,6,resident,block,HATR,1,3.0,,,,,,,,,,1.0,,,,
AP,3.0,1.0,2019-12-09,2,6,resident,coral,DAAR,1,0.5,,,,,,,,,,1.0,,,,
AP,3.0,1.0,2019-12-09,2,6,resident,coral,DAAR,1,0.5,,,,,,,,,,1.0,,,,
AP,3.0,1.0,2019-12-09,2,6,resident,coral,DAAR,1,0.5,,,,,,,,,,1.0,,,,
AP,3.0,1.0,2019-12-09,2,6,resident,coral,DAAR,1,0.5,,,,,,,,,,1.0,,,,
AP,3.0,1.0,2019-12-09,2,6,resident,coral,DAAR,1,1.0,,,,,,,,,,1.0,,,,
AP,3.0,1.0,2019-12-09,2,7,resident,coral,HATR,1,5.0,,,,,,,,,,1.0,,,,
AP,3.0,1.0,2019-12-09,2,7,resident,coral,HATR,1,4.0,,,,,,,,,,1.0,,,,
AP,3.0,1.0,2019-12-09,2,7,resident,coral,HATR,1,4.0,,,,,,,,,,1.0,,,,
AP,3.0,1.0,2019-12-09,2,7,resident,coral,HATR,1,3.0,,,,,,,,,,1.0,,,,
AP,3.0,1.0,2019-12-09,2,7,resident,coral,HATR,1,3.0,,,,,,,,,,1.0,,,,
AP,3.0,1.0,2019-12-09,2,7,resident,coral,HATR,1,3.0,,,,,,,,,,1.0,,,,
AP,3.0,1.0,2019-12-09,2,7,resident,coral,blue_orange_wrasse,1,2.0,,,,"bluish wrasse with spots on top half, a yellow stripe on the face, and orange accent marks; believed to be a red shouldered wrasse",,,,,,1.0,,,,
AP,3.0,1.0,2019-12-09,2,7,resident,coral,blue_orange_wrasse,1,4.0,,,,"bluish wrasse with spots on top half, a yellow stripe on the face, and orange accent marks; believed to be a red shouldered wrasse",,,,,,1.0,,,,
AP,3.0,1.0,2019-12-09,2,7,transient,coral,CHCI,1,5.0,,,,"listed as ""butterfly""",,,,,,1.0,,,,
AP,3.0,1.0,2019-12-09,2,7,transient,coral,CHCI,1,5.0,,,,"listed as ""butterfly""",,,,,,1.0,,,,
AP,3.0,1.0,2019-12-09,2,7,transient,coral,ACTR,1,4.0,,,,"listed as ""convict""",,,,,,1.0,,,,
AP,3.0,1.0,2019-12-09,2,7,resident,block,stripe_goby,1,4.0,,,,"listed as ""bigger gobi"" or ""b. gobi""",,,,,,1.0,,,,
AP,3.0,1.0,2019-12-09,2,7,resident,block,stripe_goby,1,5.0,,,,"listed as ""bigger gobi"" or ""b. gobi""",,,,,,1.0,,,,
AP,3.0,1.0,2019-12-09,2,7,resident,coral,striped_wrasse,1,2.0,,,,,,,,,,1.0,,,,
AP,3.0,1.0,2019-12-09,2,7,resident,coral,striped_wrasse,1,2.0,,,,,,,,,,1.0,,,,
AP,3.0,1.0,2019-12-09,2,7,resident,coral,striped_wrasse,1,3.0,,,,,,,,,,1.0,,,,
AP,3.0,1.0,2019-12-09,2,7,resident,sand,goby_no_stripe,1,3.0,,,,"listed as ""gobi""",,,,,,1.0,,,,
AP,3.0,1.0,2019-12-09,2,7,resident,sand,goby_no_stripe,1,4.0,,,,"listed as ""gobi""",,,,,,1.0,,,,
AP,3.0,1.0,2019-12-09,2,7,resident,coral,DAAR,1,0.5,,,,,,,,,,1.0,,,,
AP,3.0,1.0,2019-12-09,2,7,resident,coral,DAAR,1,0.5,,,,,,,,,,1.0,,,,
AP,3.0,1.0,2019-12-09,2,7,resident,coral,DAAR,1,1.0,,,,,,,,,,1.0,,,,
AP,3.0,1.0,2019-12-09,2,7,resident,coral,DAAR,1,2.0,,,,,,,,,,1.0,,,,
AP,3.0,1.0,2019-12-09,2,7,resident,coral,DAAR,1,3.0,,,,,,,,,,1.0,,,,
AP,3.0,1.0,2019-12-09,2,7,resident,coral,DAFL,1,1.0,,,,,,,,,,1.0,,,,
AP,3.0,1.0,2019-12-09,2,8,resident,coral,HATR,1,4.0,,,,,,,,,,1.0,,,,
AP,3.0,1.0,2019-12-09,2,8,resident,coral,CHCI,1,4.0,,,,,,,,,,1.0,,,,
AP,3.0,1.0,2019-12-09,2,8,resident,block,blue_orange_wrasse,1,2.0,,,,"bluish wrasse with spots on top half, a yellow stripe on the face, and orange accent marks; believed to be a red shouldered wrasse",,,,,,1.0,,,,
AP,3.0,1.0,2019-12-09,2,8,resident,coral,DAAR,1,2.0,,,,,,,,,,1.0,,,,
AP,3.0,1.0,2019-12-09,2,8,resident,coral,DAAR,1,1.0,,,,,,,,,,1.0,,,,
AP,3.0,1.0,2019-12-09,2,8,resident,coral,DAAR,1,1.0,,,,,,,,,,1.0,,,,
AP,3.0,1.0,2019-12-09,2,8,resident,coral,DAAR,1,1.0,,,,,,,,,,1.0,,,,
AP,3.0,1.0,2019-12-09,2,8,resident,coral,DAAR,1,0.5,,,,,,,,,,1.0,,,,
AP,3.0,1.0,2019-12-09,2,8,resident,coral,DAAR,1,0.5,,,,,,,,,,1.0,,,,
AP,3.0,1.0,2019-12-09,2,8,resident,coral,DAAR,1,0.5,,,,,,,,,,1.0,,,,
AP,3.0,1.0,2019-12-09,2,8,resident,coral,DAAR,1,0.5,,,,,,,,,,1.0,,,,
AP,3.0,1.0,2019-12-09,2,8,resident,coral,DAAR,1,0.5,,,,,,,,,,1.0,,,,
AP,3.0,1.0,2019-12-09,2,8,resident,coral,DAAR,1,0.5,,,,,,,,,,1.0,,,,
AP,3.0,1.0,2019-12-09,2,8,resident,coral,DAAR,1,0.5,,,,,,,,,,1.0,,,,
AP,3.0,1.0,2019-12-09,2,8,resident,coral,DAAR,1,0.5,,,,,,,,,,1.0,,,,
AP,3.0,1.0,2019-12-09,2,8,resident,coral,DAFL,1,2.0,,,,,,,,,,1.0,,,,
AP,3.0,1.0,2019-12-09,2,8,resident,coral,DAFL,1,0.5,,,,,,,,,,1.0,,,,
AP,3.0,1.0,2019-12-09,2,9,resident,coral,PAAR,1,8.0,,,,,,,,,,1.0,,,,
AP,3.0,1.0,2019-12-09,2,10,resident,sand,goby_no_stripe,1,2.0,,,,"listed as ""gobi""",,,,,,1.0,,,,
AP,3.0,1.0,2019-12-09,2,10,resident,sand,goby_no_stripe,1,4.0,,,,"listed as ""gobi""",,,,,,1.0,,,,
AP,3.0,1.0,2019-12-09,2,10,resident,sand,goby_no_stripe,1,5.0,,,,"listed as ""gobi""",,,,,,1.0,,,,
AP,3.0,1.0,2019-12-09,2,10,resident,coral,HATR,1,4.0,,,,,,,,,,1.0,,,,
AP,3.0,1.0,2019-12-09,2,10,resident,coral,HATR,1,3.0,,,,,,,,,,1.0,,,,
AP,3.0,1.0,2019-12-09,2,10,resident,coral,HATR,1,2.0,,,,,,,,,,1.0,,,,
AP,3.0,1.0,2019-12-09,2,10,resident,coral,HATR,1,2.0,,,,,,,,,,1.0,,,,
AP,3.0,1.0,2019-12-09,2,10,resident,coral,stripe_goby,1,4.0,,,,"listed as ""bigger gobi"" or ""b. gobi""",,,,,,1.0,,,,
AP,3.0,1.0,2019-12-09,2,10,transient,block,HATR,1,8.0,,,,,,,,,,1.0,,,,
AP,3.0,1.0,2019-12-09,2,10,resident,coral,NESA,1,2.0,,,,listed as striped squirrel,,,,,,1.0,,,,
AP,3.0,1.0,2019-12-09,2,10,resident,coral,STNI,1,4.0,,,,"listed as ""farmer damsel""",,,,,,1.0,,,,
AP,3.0,1.0,2019-12-09,2,10,resident,coral,POPA,1,2.0,,,,,,,,,,1.0,,,,
AP,3.0,1.0,2019-12-09,2,10,resident,coral,DAAR,1,0.5,,,,,,,,,,1.0,,,,
AP,3.0,1.0,2019-12-09,2,10,resident,coral,DAAR,1,0.5,,,,,,,,,,1.0,,,,
AP,3.0,1.0,2019-12-09,2,10,resident,coral,DAAR,1,0.5,,,,,,,,,,1.0,,,,
AP,3.0,1.0,2019-12-09,2,10,resident,coral,DAAR,1,1.0,,,,,,,,,,1.0,,,,
AP,3.0,1.0,2019-12-09,2,10,resident,coral,DAAR,1,1.0,,,,,,,,,,1.0,,,,
AP,4.0,1.0,2019-12-09,2,11,resident,sand,kissy_lizard,1,5.0,,,,,,,,,,1.0,,,,
AP,4.0,1.0,2019-12-09,2,11,resident,sand,goby_no_stripe,1,4.0,,,,"listed as ""gobi""",,,,,,1.0,,,,
AP,4.0,1.0,2019-12-09,2,11,resident,coral,HATR,1,2.0,,,,,,,,,,1.0,,,,
AP,4.0,1.0,2019-12-09,2,11,resident,coral,HATR,1,2.0,,,,,,,,,,1.0,,,,
AP,4.0,1.0,2019-12-09,2,11,resident,coral,HATR,1,3.0,,,,,,,,,,1.0,,,,
AP,4.0,1.0,2019-12-09,2,11,resident,coral,HATR,1,4.0,,,,,,,,,,1.0,,,,
AP,4.0,1.0,2019-12-09,2,11,resident,coral,DAAR,1,0.5,,,,,,,,,,1.0,,,,
AP,4.0,1.0,2019-12-09,2,11,resident,coral,DAAR,1,1.0,,,,,,,,,,1.0,,,,
AP,4.0,1.0,2019-12-09,2,11,resident,coral,STNI,1,3.0,,,,"listed as ""farmer damsel""",,,,,,1.0,,,,
AP,4.0,1.0,2019-12-09,2,11,resident,coral,STNI,1,3.0,,,,"listed as ""farmer damsel""",,,,,,1.0,,,,
AP,4.0,1.0,2019-12-09,2,11,resident,coral,STNI,1,1.0,,,,"listed as ""farmer damsel""",,,,,,1.0,,,,
AP,4.0,1.0,2019-12-09,2,12,resident,coral,DAFL,1,3.0,,,,,,,,,,1.0,,,,
AP,4.0,1.0,2019-12-09,2,12,resident,coral,DAFL,1,2.0,,,,,,,,,,1.0,,,,
AP,4.0,1.0,2019-12-09,2,12,resident,coral,DAFL,1,1.0,,,,,,,,,,1.0,,,,
AP,4.0,1.0,2019-12-09,2,12,resident,coral,DAAR,1,0.5,,,,,,,,,,1.0,,,,
AP,4.0,1.0,2019-12-09,2,12,resident,coral,DAAR,1,0.5,,,,,,,,,,1.0,,,,
AP,4.0,1.0,2019-12-09,2,12,resident,coral,DAAR,1,1.0,,,,,,,,,,1.0,,,,
AP,4.0,1.0,2019-12-09,2,12,resident,block,goby_no_stripe,1,2.0,,,,"listed as ""gobi""",,,,,,1.0,,,,
AP,4.0,1.0,2019-12-09,2,12,resident,block,HATR,1,4.0,,,,,,,,,,1.0,,,,
AP,4.0,1.0,2019-12-09,2,13,resident,block,HATR,1,6.0,,,,,,,,,,1.0,,,,
AP,4.0,1.0,2019-12-09,2,14,resident,coral,HATR,1,2.0,,,,,,,,,,1.0,,,,
AP,4.0,1.0,2019-12-09,2,14,resident,coral,HATR,1,2.0,,,,,,,,,,1.0,,,,
AP,4.0,1.0,2019-12-09,2,14,resident,coral,HATR,1,4.0,,,,,,,,,,1.0,,,,
AP,4.0,1.0,2019-12-09,2,14,resident,coral,DAFL,1,0.5,,,,,,,,,,1.0,,,,
AP,4.0,1.0,2019-12-09,2,14,resident,coral,DAFL,1,0.5,,,,,,,,,,1.0,,,,
AP,4.0,1.0,2019-12-09,2,14,resident,coral,DAFL,1,0.5,,,,,,,,,,1.0,,,,
AP,4.0,1.0,2019-12-09,2,14,resident,coral,DAFL,1,0.5,,,,,,,,,,1.0,,,,
AP,4.0,1.0,2019-12-09,2,14,resident,coral,DAFL,1,0.5,,,,,,,,,,1.0,,,,
AP,4.0,1.0,2019-12-09,2,14,resident,coral,DAFL,1,0.5,,,,,,,,,,1.0,,,,
AP,4.0,1.0,2019-12-09,2,14,resident,coral,DAFL,1,1.0,,,,,,,,,,1.0,,,,
AP,4.0,1.0,2019-12-09,2,14,resident,coral,DAFL,1,1.0,,,,,,,,,,1.0,,,,
AP,4.0,1.0,2019-12-09,2,14,resident,coral,DAFL,1,1.0,,,,,,,,,,1.0,,,,
AP,4.0,1.0,2019-12-09,2,14,resident,coral,DAFL,1,2.0,,,,,,,,,,1.0,,,,
AP,4.0,1.0,2019-12-09,2,14,resident,coral,DAFL,1,2.0,,,,,,,,,,1.0,,,,
AP,4.0,1.0,2019-12-09,2,14,resident,coral,DAFL,1,3.0,,,,,,,,,,1.0,,,,
AP,4.0,1.0,2019-12-09,2,14,resident,coral,DAFL,1,3.0,,,,,,,,,,1.0,,,,
AP,4.0,1.0,2019-12-09,2,14,resident,coral,DAFL,1,3.0,,,,,,,,,,1.0,,,,
AP,4.0,1.0,2019-12-09,2,14,resident,coral,DAAR,1,0.5,,,,,,,,,,1.0,,,,
AP,4.0,1.0,2019-12-09,2,14,resident,coral,DAAR,1,0.5,,,,,,,,,,1.0,,,,
AP,4.0,1.0,2019-12-09,2,14,resident,coral,DAAR,1,0.5,,,,,,,,,,1.0,,,,
AP,4.0,1.0,2019-12-09,2,14,resident,coral,DAAR,1,0.5,,,,,,,,,,1.0,,,,
AP,4.0,1.0,2019-12-09,2,14,resident,coral,DAAR,1,0.5,,,,,,,,,,1.0,,,,
AP,4.0,1.0,2019-12-09,2,14,resident,coral,DAAR,1,0.5,,,,,,,,,,1.0,,,,
AP,4.0,1.0,2019-12-09,2,14,resident,coral,DAAR,1,0.5,,,,,,,,,,1.0,,,,
AP,4.0,1.0,2019-12-09,2,14,resident,coral,DAAR,1,0.5,,,,,,,,,,1.0,,,,
AP,4.0,1.0,2019-12-09,2,14,resident,coral,DAAR,1,0.5,,,,,,,,,,1.0,,,,
AP,4.0,1.0,2019-12-09,2,14,resident,coral,DAAR,1,0.5,,,,,,,,,,1.0,,,,
AP,4.0,1.0,2019-12-09,2,14,resident,coral,DAAR,1,0.5,,,,,,,,,,1.0,,,,
AP,4.0,1.0,2019-12-09,2,14,resident,coral,DAAR,1,0.5,,,,,,,,,,1.0,,,,
AP,4.0,1.0,2019-12-09,2,14,resident,coral,DAAR,1,0.5,,,,,,,,,,1.0,,,,
AP,4.0,1.0,2019-12-09,2,14,resident,coral,DAAR,1,0.5,,,,,,,,,,1.0,,,,
AP,4.0,1.0,2019-12-09,2,14,resident,coral,DAAR,1,0.5,,,,,,,,,,1.0,,,,
AP,4.0,1.0,2019-12-09,2,14,resident,coral,DAAR,1,0.5,,,,,,,,,,1.0,,,,
AP,4.0,1.0,2019-12-09,2,14,resident,coral,DAAR,1,0.5,,,,,,,,,,1.0,,,,
AP,4.0,1.0,2019-12-09,2,14,resident,coral,DAAR,1,0.5,,,,,,,,,,1.0,,,,
AP,4.0,1.0,2019-12-09,2,14,resident,coral,DAAR,1,1.0,,,,,,,,,,1.0,,,,
AP,4.0,1.0,2019-12-09,2,14,resident,coral,DAAR,1,1.0,,,,,,,,,,1.0,,,,
AP,4.0,1.0,2019-12-09,2,14,resident,coral,DAAR,1,1.0,,,,,,,,,,1.0,,,,
AP,4.0,1.0,2019-12-09,2,14,resident,coral,DAAR,1,1.0,,,,,,,,,,1.0,,,,
AP,4.0,1.0,2019-12-09,2,14,resident,coral,DAAR,1,1.0,,,,,,,,,,1.0,,,,
AP,4.0,1.0,2019-12-09,2,14,resident,coral,DAAR,1,1.0,,,,,,,,,,1.0,,,,
AP,4.0,1.0,2019-12-09,2,14,resident,coral,DAAR,1,1.0,,,,,,,,,,1.0,,,,
AP,4.0,1.0,2019-12-09,2,14,resident,coral,DAAR,1,1.0,,,,,,,,,,1.0,,,,
AP,4.0,1.0,2019-12-09,2,14,resident,coral,DAAR,1,1.0,,,,,,,,,,1.0,,,,
AP,4.0,1.0,2019-12-09,2,14,resident,coral,DAAR,1,2.0,,,,,,,,,,1.0,,,,
AP,4.0,1.0,2019-12-09,2,14,resident,coral,DAAR,1,2.0,,,,,,,,,,1.0,,,,
AP,4.0,1.0,2019-12-09,2,14,resident,coral,DAAR,1,2.0,,,,,,,,,,1.0,,,,
AP,4.0,1.0,2019-12-09,2,14,resident,coral,DAAR,1,2.0,,,,,,,,,,1.0,,,,
AP,4.0,1.0,2019-12-09,2,14,resident,coral,DAAR,1,2.0,,,,,,,,,,1.0,,,,
AP,4.0,1.0,2019-12-09,2,14,resident,coral,DAAR,1,2.0,,,,,,,,,,1.0,,,,
AP,4.0,1.0,2019-12-09,2,14,resident,coral,DAAR,1,2.0,,,,,,,,,,1.0,,,,
AP,4.0,1.0,2019-12-09,2,14,resident,coral,CHVI,1,2.0,,,,"listed as ""chromis""; could include CHATs",,,,,,1.0,,,,
AP,4.0,1.0,2019-12-09,2,14,resident,coral,CHVI,1,2.0,,,,"listed as ""chromis""; could include CHATs",,,,,,1.0,,,,
AP,4.0,1.0,2019-12-09,2,14,resident,coral,CHVI,1,2.0,,,,"listed as ""chromis""; could include CHATs",,,,,,1.0,,,,
AP,4.0,1.0,2019-12-09,2,14,resident,coral,CHVI,1,2.0,,,,"listed as ""chromis""; could include CHATs",,,,,,1.0,,,,
AP,4.0,1.0,2019-12-09,2,14,resident,coral,CHVI,1,2.0,,,,"listed as ""chromis""; could include CHATs",,,,,,1.0,,,,
AP,4.0,1.0,2019-12-09,2,14,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could include CHATs",,,,,,1.0,,,,
AP,4.0,1.0,2019-12-09,2,14,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could include CHATs",,,,,,1.0,,,,
AP,4.0,1.0,2019-12-09,2,14,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could include CHATs",,,,,,1.0,,,,
AP,4.0,1.0,2019-12-09,2,14,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could include CHATs",,,,,,1.0,,,,
AP,4.0,1.0,2019-12-09,2,14,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could include CHATs",,,,,,1.0,,,,
AP,4.0,1.0,2019-12-09,2,14,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could include CHATs",,,,,,1.0,,,,
AP,4.0,1.0,2019-12-09,2,14,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could include CHATs",,,,,,1.0,,,,
AP,4.0,1.0,2019-12-09,2,14,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could include CHATs",,,,,,1.0,,,,
AP,4.0,1.0,2019-12-09,2,14,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could include CHATs",,,,,,1.0,,,,
AP,4.0,1.0,2019-12-09,2,14,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could include CHATs",,,,,,1.0,,,,
AP,4.0,1.0,2019-12-09,2,14,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could include CHATs",,,,,,1.0,,,,
AP,4.0,1.0,2019-12-09,2,14,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could include CHATs",,,,,,1.0,,,,
AP,4.0,1.0,2019-12-09,2,14,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could include CHATs",,,,,,1.0,,,,
AP,4.0,1.0,2019-12-09,2,14,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could include CHATs",,,,,,1.0,,,,
AP,4.0,1.0,2019-12-09,2,14,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could include CHATs",,,,,,1.0,,,,
AP,4.0,1.0,2019-12-09,2,14,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could include CHATs",,,,,,1.0,,,,
AP,4.0,1.0,2019-12-09,2,14,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could include CHATs",,,,,,1.0,,,,
AP,4.0,1.0,2019-12-09,2,14,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could include CHATs",,,,,,1.0,,,,
AP,4.0,1.0,2019-12-09,2,14,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could include CHATs",,,,,,1.0,,,,
AP,4.0,1.0,2019-12-09,2,14,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could include CHATs",,,,,,1.0,,,,
AP,4.0,1.0,2019-12-09,2,14,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could include CHATs",,,,,,1.0,,,,
